293.28	-67.14	396.19	1
227.33	-48.53	536.06	1
256.51	-48	293.88	1
261.3	-39.15	582.02	1
225.92	-55.24	307.76	1
109.06	57.64	262.42	1
82.52	65.66	427.48	1
83.27	44.63	352.65	1
86.85	43.93	370.13	1
85.55	43.06	360.61	1
144.42	52.8	263.6	1
148.65	51.14	305.59	1
323.91	-73.88	191.7	1
247.27	-49.38	242.66	1
67.55	71.73	324.43	1
63.27	63.65	329.48	1
150.16	53.05	424.67	1
154.09	51.7	219.09	1
150.16	53.05	313.86	1
343.47	-63.72	274.49	1
65.58	42.94	319.56	1
311.68	-73.41	281.62	1
54.26	67.64	328.25	1
96.24	59.52	297.99	1
76.93	66.01	230.87	1
259.11	-47.87	341.46	1
85.28	72.84	256.13	1
146.3	47.2	-1	1
146.3	47.2	552.86	1
292.12	-69.76	259.34	1
171.02	52.77	280.96	1
148.85	52.84	158.17	1
340.82	-62.46	293.99	1
62.58	43.23	249.23	1
86.63	42.6	330.48	1
324.06	-74.89	186.59	1
152.3	53.37	-1	1
149.44	51.47	173.34	1
94.2	74.12	253.61	1
163.4	47.79	302.74	1
306.71	-71.98	326.38	1
339.73	-64.14	255.19	1
120.28	65.29	283.84	1
149.98	48.47	253.86	1
344.99	-57.58	368.05	1
149.98	48.47	-1	1
159.55	51.98	324.44	1
86.89	67.88	237	1
64.74	47.24	428.33	1
235.14	-52.68	275.75	1
248.64	-48.96	249.65	1
241.54	-50.79	446.45	1
167.97	52.42	373.68	1
93.09	72.02	291.78	1
225.79	-55.5	321.81	1
240.21	-50.13	428.45	1
96.19	59.51	386.62	1
14.94	89.35	279.73	1
236.56	-47.21	315.87	1
163.75	48.86	281.59	1
323.81	-72.88	394.15	1
305.85	-72.93	293.95	1
84.71	44.26	276.31	1
337.48	-59.18	396.01	1
48.55	87.4	329.98	1
317.73	-73.72	260.76	1
161.74	50.45	239.84	1
85.93	44.85	361.18	1
260.56	-41.74	390.76	1
257.74	-47.45	304.06	1
74.25	68.73	242.71	1
138.91	51.7	329.31	1
263.26	-43.5	487.34	1
224.03	-55.46	250.89	1
142.93	53.31	329.72	1
154.24	52.73	211.04	1
156.34	49.26	241.04	1
99.89	51.67	315.34	1
146.54	51.58	187.18	1
345.64	-63.96	126.01	1
240.69	-47.32	341.82	1
62.22	46.05	359.21	1
292.06	-68	319.8	1
233.07	-49.4	368.85	1
314.47	-74.08	275.4	1
312.92	-73.01	299.33	1
318.75	-60.19	240.75	1
346.78	-57.8	337.18	1
287.32	-72.3	278.16	1
223.68	-54.44	345.12	1
105.18	59.03	238	1
171.73	53.76	300.25	1
153.92	58.47	-1	1
340.69	-58.8	326.16	1
153.75	48.57	240.9	1
123.28	59.03	281.01	1
149.87	53.55	501.32	1
106.82	67.8	363.02	1
170.36	51.76	423.75	1
241.96	-47.94	404.38	1
67.3	62.94	269.48	1
175.11	57.58	354.05	1
53.78	68.35	420.68	1
244.65	-48.2	255.13	1
259.2	-40.34	521.69	1
78.97	75.01	271.38	1
147.43	48.66	-1	1
260.5	-48.28	457.04	1
151.75	53.15	281.16	1
147.43	48.66	276.56	1
337.59	-63.82	324.83	1
90.68	72.68	338.54	1
251.31	-49.06	359.95	1
146.71	53.66	285.35	1
93.63	73.07	267.19	1
84.51	66.24	207.22	1
334.19	-59.48	328.11	1
336.77	-57.17	294.32	1
27.58	80.51	269.13	1
74.96	66.46	239.94	1
163.87	55.59	275.67	1
84.71	67.35	336.1	1
62.46	44.17	396.32	1
84.71	67.35	182.38	1
161.41	49.4	263.56	1
163.13	50.71	284.81	1
186.67	56.86	353.09	1
237.41	-49.72	292.48	1
146.15	52.62	148.76	1
152.22	53.41	188.27	1
289.43	-67.92	286.78	1
170.53	62.61	397.68	1
72.92	66.89	255.79	1
244.56	-49.17	275.56	1
260.11	-38.76	474	1
326.85	-80.97	348.97	1
252.37	-41.64	364.86	1
255.48	-50.51	342.16	1
145.1	46.75	321.61	1
231.52	-49.54	475.24	1
241.83	-48.89	431.83	1
327.56	-75.42	284.12	1
164.34	62	298.43	1
63.43	65.52	329.57	1
135.14	49.95	258.48	1
312.25	-72.43	296.44	1
66.22	44.93	371.63	1
135.14	49.95	319.27	1
91.44	74.8	283.15	1
337.88	-60.18	397.59	1
153.95	50.66	288.97	1
341.6	-57.75	245.67	1
145.82	53.29	285.23	1
145.82	53.29	-1	1
156.07	47.14	303.21	1
326.62	-72.39	514.49	1
64.03	41.43	15.98	1
143.05	52.31	327	1
159	49.89	352.88	1
94.24	58.29	368.48	1
69.45	72.45	388.49	1
164.99	51.99	327.28	1
326.04	-68.36	285.92	1
92.47	75.84	293.49	1
251.19	-41.16	521.11	1
83.48	44.5	292.55	1
157.88	50.63	320.14	1
83.48	44.5	510.23	1
153.68	47.52	235.03	1
341.91	-64.43	245.11	1
86.13	45.22	334.85	1
14.82	88.65	31.03	1
157.31	47.46	344.47	1
176.09	58.49	592.46	1
85.24	71.75	354.71	1
67.81	68.79	290.74	1
301.39	-74.04	391.33	1
166.02	54.03	320.76	1
92.02	50.89	326.28	1
148.67	50.12	309.35	1
344.39	-59.32	302.2	1
85.27	73.92	297.15	1
329.27	-71.87	556.79	1
315.3	-72.1	307.62	1
328.47	-68.84	302.23	1
117.89	65.37	271.78	1
101.41	55.24	356.44	1
89.02	80.37	288.86	1
88.38	66.19	253.31	1
243.25	-48.56	270.59	1
89.17	68.37	296.97	1
110.73	68.85	288.28	1
110.68	65.35	428.33	1
85.04	69.56	247.57	1
251.33	-50.05	438.96	1
335.49	-63.47	290.78	1
171.38	63.58	336.6	1
88.82	46.31	380.11	1
330.52	-57.67	325.85	1
297.34	-68	406	1
140.22	52.25	381.03	1
84.55	43.87	333.94	1
245.88	-49.77	280.41	1
172.49	54.74	387.02	1
149.48	50.36	181.81	1
107.61	63.97	381.08	1
232.51	-51.18	444.78	1
332.02	-57.07	295.63	1
260.26	-39.75	461.63	1
173.57	63.73	317.99	1
75.89	75.51	303.89	1
290.73	-67.09	398.78	1
155.32	51.01	358.51	1
148.66	52.16	310.3	1
106.19	59.96	285.46	1
112.97	57.76	406.28	1
143.61	48.3	341.65	1
143.61	48.3	199.99	1
252.77	-51.55	356.18	1
119.37	66.2	322.17	1
317.68	-74.76	272.65	1
307.37	-73.21	323.13	1
100.65	52.64	336.71	1
100.65	52.64	361.88	1
40.28	81.65	326.31	1
98.26	51.39	398.94	1
340.42	-57.44	309.33	1
98.26	51.39	408.02	1
137.62	51.13	281.15	1
162.48	52.53	305.32	1
158.77	48.83	310.07	1
58.89	66.1	362.32	1
71.22	70.26	302.02	1
99.19	50.7	365.73	1
99.19	50.7	625.02	1
83.64	78.82	289.9	1
254.98	-40.06	403.3	1
253.67	-44.1	337.18	1
235.41	-51.76	371.35	1
111.01	57.72	335.12	1
327.17	-74.41	342.53	1
66.35	72.79	403.27	1
148.7	49.09	-1	1
148.7	49.09	212.78	1
100.79	50.97	340.06	1
102.03	59.76	385.97	1
336.02	-59.84	420.61	1
85.9	73.58	446.73	1
241.45	-50.88	356.3	1
157.66	49.58	287.82	1
63.71	67.4	391.83	1
343.79	-58.33	316.11	1
63.87	42.86	285.5	1
221.87	-54.27	336.73	1
136.64	49.58	271.09	1
136.64	49.58	304.96	1
96.04	50.13	277.69	1
120.71	57.53	335.17	1
148.74	48.06	-1	1
223.13	-54.14	425.55	1
87.16	68.98	276.05	1
148.74	48.06	254.81	1
86.71	85.5	303.12	1
101.46	53.6	283.97	1
342.54	-65.42	162.83	1
83.71	45.49	336.62	1
83.71	45.49	443.67	1
99.72	53.33	287.07	1
321.03	-71.32	228.32	1
166.6	55.04	424.16	1
344.96	-62.98	279.56	1
64.61	85.24	252.69	1
249.97	-50.5	298.82	1
96.72	73.41	260.73	1
321.71	-65.31	508.46	1
165.97	51.18	300.89	1
295.66	-73.29	289.39	1
0.22	-64.02	372.71	1
158.56	47.77	233.42	1
309.97	-59.99	326.52	1
65.04	43.22	345.37	1
225.33	-49.7	330.67	1
66.89	69.9	364.17	1
86.54	77.13	318.91	1
96.07	81.82	354.27	1
145.78	54.3	333.4	1
144.26	54.82	278.71	1
107.19	59.19	276.99	1
145.78	54.3	-1	1
253.57	-42.12	381.93	1
308.35	-73.67	341.6	1
108.29	65.25	413.52	1
89.63	76.5	320.74	1
229.95	-49.65	539.74	1
107.11	57.52	208.79	1
72.45	65.94	262.99	1
317.48	-74.72	379.41	1
162.43	48.61	290.22	1
63.78	43.81	364.47	1
61.12	44.52	399.35	1
224.5	-54.7	306.91	1
302.51	-73.11	325.02	1
58.93	65.18	359.67	1
248.61	-49.95	249.16	1
176.42	52.27	338.67	1
249.95	-53.5	299.11	1
64.99	44.37	393.3	1
145.72	60.34	-1	1
335.26	-68.1	186.86	1
330.69	-68.29	370.55	1
174.19	63.99	227.28	1
156.71	51.35	312.81	1
89.57	47.89	412.56	1
86.9	43.59	369.14	1
89.57	47.89	358.03	1
82.65	66.78	257.27	1
347.48	-58.77	372.38	1
152.55	50.74	152.25	1
288.7	-73.25	269.81	1
222.63	-55.03	339.43	1
358.71	88.26	712.68	1
52.04	87.56	379.79	1
309.79	-71.74	324.76	1
258.7	-57.78	311.5	1
347.27	-63.91	116.89	1
288.02	-68.75	291.32	1
245.95	-48.8	264.87	1
233.59	-47.62	394.15	1
315.22	-72.28	271.73	1
308.61	-72.13	22.62	1
224.01	-55.59	299.96	1
144.34	53.81	253.59	1
85.13	41.26	380.65	1
88.78	67.28	311.71	1
333.68	-57.46	303.46	1
164.97	54.82	261.43	1
108.02	56.75	372.52	1
56.58	86.02	348.91	1
164.97	54.82	295.35	1
346.13	-56.82	351.64	1
77.67	85	278.31	1
147.28	51.72	286.52	1
78.76	66.67	228.98	1
162.76	49.66	278.4	1
142.39	47.81	360.71	1
171.85	51.92	537.8	1
142.39	47.81	291.99	1
84.59	43.51	193.65	1
340.22	-57.8	268.28	1
259.29	-48.85	388.3	1
233.23	-53.75	348.69	1
339.32	-59.5	349.31	1
349.37	-58.95	322.53	1
103.22	52.19	299.95	1
83.24	44.13	304.8	1
64.06	40.97	483.55	1
158.12	51.67	277.6	1
141.87	50.79	246.84	1
232.18	-54.06	379.88	1
330.42	-67.28	370.68	1
82.36	64.53	386.48	1
116.86	57.72	257.27	1
148.24	50.16	290.74	1
290.52	-74.15	233.01	1
45.67	81.14	260.22	1
264.3	-43.39	459.44	1
149.61	52.3	238.94	1
339.72	-67.8	226.77	1
336.46	-56.15	133.9	1
56.37	68.16	291.89	1
83.34	86.48	257.19	1
165.08	49.09	358.32	1
337.77	-55.47	90.14	1
86.59	66.78	173.87	1
320.56	-59.76	239.39	1
90.56	66.67	280.53	1
85.09	82.13	252.12	1
159.26	50.94	299.21	1
341.99	-58.08	274.66	1
345.62	-58.57	295.11	1
97.5	74.44	284.03	1
189.12	52.32	343.75	1
108.24	60.1	314.17	1
151.24	47.83	263.61	1
232.08	-47.79	439.15	1
59.91	43.91	521.77	1
63.68	44.75	357.99	1
168.24	55.24	422.33	1
310.44	-70.77	299.03	1
163.72	61.03	304.02	1
347.84	-64.18	296.77	1
65.34	69.13	246.86	1
57.77	65.38	329.33	1
102.13	59.54	430.3	1
224.93	-50.58	391.46	1
61.25	43.59	365.83	1
68.56	77.49	335	1
87.34	44.78	379.93	1
241.22	-52.7	385.53	1
188.21	50.6	311.97	1
85.39	45.55	346.07	1
344.86	-65.68	122.32	1
54.61	86.71	322.25	1
139.34	49.73	278.68	1
324.26	-75.9	419.01	1
163.97	52.79	254.81	1
342.52	-59.07	311.13	1
336.27	-65.47	313.82	1
140.41	51.26	242.91	1
232.8	-50.29	397.7	1
333.73	-64.1	291.21	1
141.56	52.79	346.6	1
145.25	45.73	-1	1
145.25	45.73	317.62	1
151.28	49.9	-1	1
151.28	49.9	276.17	1
96.65	51.11	277.28	1
172.57	52.91	324.81	1
58.67	84.49	261.98	1
82.24	74.49	341.39	1
331.58	-80.46	296.73	1
331.58	-80.46	268.21	1
159.51	50.92	267.22	1
148.14	53.62	328.9	1
252.34	-40.66	414.91	1
147.6	46.61	-1	1
147.6	46.61	463.91	1
287.74	-70.52	368.98	1
61.51	41.73	421.39	1
38.87	80.73	279	1
109.3	69.69	266.13	1
89.55	69.46	356.56	1
347.08	-63.21	337.93	1
338.88	-58.5	312.58	1
140.6	50.27	224	1
53.65	69.26	312.87	1
251.29	-48.06	393.78	1
167.74	61.46	459.07	1
116.1	58.58	277.71	1
61.96	47.94	366.62	1
344.34	-62	301.09	1
167.61	54.24	468.87	1
53.94	67.44	387.77	1
139.12	50.72	298.23	1
228.28	-49.97	299.85	1
144.84	48.77	190.92	1
144.84	48.77	282.21	1
111.49	69.09	70.51	1
117.59	56.86	227.8	1
156.19	48.2	268.59	1
244.46	-50.14	338.22	1
231.22	-50.42	464.45	1
167.02	53.23	355.96	1
239.67	-52.97	407.54	1
340.27	-65.13	274.02	1
249.59	-49.77	365.91	1
258.05	-49.42	294.47	1
258.05	-49.42	409.32	1
70.32	80.4	363.05	1
65.32	63.31	360.05	1
138.94	59.2	-1	1
114.7	68.02	306.08	1
114.7	68.02	288.52	1
249.98	-48.52	339.6	1
125.38	70.29	242.63	1
67.51	44.51	437.73	1
98	53.05	375.34	1
91.04	58.59	415.45	1
131.98	47.14	252.16	1
294.7	-68.02	304.02	1
297.03	-72.4	350.97	1
103.25	57.15	305.27	1
70.79	67.3	273.17	1
153.84	49.62	327.65	1
98.96	52.36	330.76	1
9.51	-57.77	257.75	1
169.99	48.84	314.57	1
87.18	44.58	369.08	1
147.28	56.79	507.37	1
338.66	-73.09	276.54	1
59.17	66.19	336.48	1
115.6	67.38	367.91	1
132.43	49.66	327.41	1
169.03	60.68	484.91	1
114.12	58.6	348.08	1
132.43	49.66	236.68	1
105.93	65.1	926.8	1
253.9	-48.08	321.05	1
70	43.61	521.32	1
332.26	-72.31	377.69	1
72.96	53.5	358.69	1
243.01	-50.48	362.25	1
320.41	-60.76	351.09	1
294.78	-75.93	347.19	1
255.92	-42.04	332.14	1
126.3	56.97	260.4	1
148.07	52.1	414.76	1
322.23	-60.31	352.13	1
72.19	85.74	269.97	1
67.23	82.62	321.85	1
167.31	48.47	308.71	1
359.03	-63.1	-1	1
164.54	50.96	356.4	1
255.83	-41.05	402.95	1
146.52	53.54	385.74	1
226.61	-50.28	306.95	1
63.55	66.46	333.99	1
316.13	-57.02	361.78	1
258.43	-51.39	342.84	1
357.99	-63.95	368.99	1
64.83	46.28	490.17	1
82.75	71.22	279.26	1
62.34	45.11	425.91	1
70.41	71.36	309.65	1
336.38	-60.84	338.93	1
70.02	38.72	507.36	1
121.82	66.09	284.27	1
159.62	46.99	272.86	1
143.5	54.35	281.1	1
87.64	41.95	378.08	1
318.46	-70.73	242.04	1
286.82	-67.8	277.48	1
327.98	-65.83	390.61	1
148.79	47.03	-1	1
29.06	87.19	383.27	1
148.79	47.03	413.93	1
113.46	68.9	290.46	1
263.71	-45.49	420.13	1
108.33	63.52	382.68	1
65.9	88.35	389.2	1
248.3	-73.51	331.53	1
134.9	46.48	398.07	1
174.82	50.3	420.25	1
312.79	-71.45	316.98	1
225.84	-53.75	413.17	1
328.12	-66.83	329.74	1
146.09	49.23	226.1	1
146.09	49.23	-1	1
21.45	81.74	324.39	1
286.5	-69.56	361.81	1
112.12	69.76	300.63	1
86.83	45.26	373.45	1
141.72	51.79	280.13	1
224.65	-53.77	387.28	1
32.81	80.19	265.32	1
258.01	-39.92	402.14	1
114.92	57.76	390.81	1
226.29	-54.66	359.49	1
91.94	50.19	398.7	1
89.93	70.54	341.87	1
253.62	-43.11	427.1	1
293.71	-72.44	252.26	1
95.08	75.15	306.69	1
301.52	-76.71	292.77	1
80.68	66.18	235.77	1
121.97	58.28	-1	1
121.97	58.28	234.08	1
116.2	68.89	256.16	1
66.28	68.02	342.86	1
318.94	-59.2	299.74	1
65.07	43.42	341.6	1
79.25	82.74	296.87	1
293.08	-65.4	340.82	1
225.41	-54.75	329.74	1
254.46	-37.62	521.08	1
87.42	70.07	354.64	1
265.69	-38.64	496.2	1
261.5	-52.21	324.66	1
237.2	-50.64	480.98	1
65.51	41.19	305.28	1
348.45	-62.43	345.79	1
94.52	44.5	389.32	1
159.42	45.92	339.42	1
63.24	62.72	349.31	1
159.42	45.92	-1	1
338.32	-61.17	356.36	1
124.34	68.59	276.96	1
354.75	-62.9	-1	1
214.03	-74.98	359.88	1
185.99	57.79	348.39	1
98.17	82.89	264.12	1
90.41	49.86	363.24	1
323.71	-67.85	459.92	1
341.7	-80.26	303.26	1
74.65	67.6	226.96	1
27.48	78.55	261.86	1
335.77	-69.1	273.54	1
232.09	-54.92	381.69	1
47.64	-87.64	250.39	1
350.07	-64.37	289.52	1
68.3	73.51	443.57	1
54.11	66.54	378.89	1
114.27	87.05	-1	1
348.23	-59.73	360.65	1
349.75	-61.65	337.82	1
104.09	53.14	301.04	1
187.87	51.5	420.8	1
229.63	-50.51	657.48	1
332.52	88.99	643.82	1
348.6	-57.99	333.37	1
54.29	65.64	362.93	1
150.36	79.45	304.48	1
343.23	-57.34	291.69	1
342.33	-61.75	339.64	1
190.27	48.72	313.8	1
328.95	-70.86	263.74	1
75.45	36.07	527.29	1
111.63	70.32	328.72	1
299.11	-73.23	324.77	1
257.9	-38.93	477.91	1
83.84	46.29	359.33	1
253.47	-40.14	396.84	1
168.57	53.43	541.61	1
67.48	63.88	275.09	1
165.59	47.19	367.61	1
147.77	56.65	372.94	1
293.61	-70.66	331.16	1
323.77	-65.84	459.72	1
181.11	52.45	355.03	1
105.12	55.7	308.44	1
286.04	-71.33	278.04	1
291.95	-66.25	393.93	1
349.22	-63.41	274.96	1
329.98	-65.27	382.35	1
145.77	54.4	365.94	1
248.85	-40.17	416.59	1
80.69	67.3	284.26	1
165.49	53.02	337.38	1
305.66	-76.56	294.18	1
92.26	57.96	341.96	1
92.66	67.11	374.47	1
344.13	-64.7	109.69	1
335.38	-57.83	295.18	1
331	-69.3	253.48	1
203.89	-75.79	350.19	1
248.58	-50.94	424.65	1
252.62	-48.58	325.72	1
107.86	55.1	342.38	1
78.32	87.33	44.86	1
222.78	-54.56	325.66	1
62.69	42.3	264.68	1
30.1	88.12	755.56	1
63.91	68.34	254.13	1
191.62	-76.49	403.77	1
74.57	72.72	324.1	1
109.48	64.44	335.31	1
173.36	52.05	470.07	1
227.39	-55.76	323.51	1
147.37	49.68	236.47	1
38.63	-85.85	310.41	1
247.16	-51.34	248.52	1
38.63	-85.85	337.54	1
113.27	59.44	315.44	1
70.01	41.65	444.96	1
70.01	41.65	319.38	1
80.65	68.43	369.23	1
152.02	57.07	-1	1
314.4	-57.39	422	1
145.87	52.28	244.87	1
59.44	46.68	300.45	1
248.55	-51.93	356.41	1
313.53	-64.91	318.84	1
72.64	75.96	324.89	1
61.38	42.66	381.1	1
308.25	-70.07	253.1	1
95.39	57.64	401.73	1
302.77	-75.77	357.07	1
143.76	47.29	338.32	1
258.23	-50.4	352.41	1
143.76	47.29	287.02	1
328.97	-58.25	313.91	1
58.99	64.26	426.48	1
83.05	42.51	-1	1
65.44	64.25	342.77	1
267.14	-39.97	383.06	1
252.61	-48.61	372.7	1
72.45	83.28	304.1	1
76.35	65.05	247.42	1
70.41	84.39	269.87	1
36.74	78.85	228.99	1
106.17	58.28	224.36	1
331.66	-63.7	340.08	1
74.35	76.25	266.73	1
145.72	56.31	336.09	1
169.22	63.41	-1	1
171.6	55.57	482.26	1
253.57	-57.37	318.1	1
251.35	-51.05	306.24	1
95.31	71.33	309.95	1
222.42	-55.24	322.88	1
92.67	60.5	344	1
319.35	-66.75	313.36	1
63.33	64.59	341.3	1
348.88	-75.6	425.4	1
168.31	50.56	564.51	1
184.23	57.78	372.45	1
259.95	-51.8	364.36	1
169.17	49.71	331.38	1
90.88	50.84	363.44	1
134.58	47.43	218.02	1
246.35	-72.79	244.81	1
346.39	-64.94	140.27	1
246.35	-72.79	295.99	1
161.01	52.26	360.45	1
237.86	-54.16	438.78	1
260.72	-49.26	343.41	1
64.36	51.1	437.72	1
102.32	56.2	296.16	1
335.68	-58.84	367.04	1
254.71	-41.59	447.87	1
137.38	52.11	312.95	1
305.38	-70.29	264.01	1
123.19	56.46	289.39	1
224.1	-49.1	329.43	1
33.48	81.14	298.18	1
60.54	48.25	349.17	1
66.54	79.7	289.14	1
94.89	77.91	372.42	1
262.17	-44.12	501.26	1
114.96	69.78	289.53	1
254.52	-38.61	347.24	1
334.85	-55.8	294.39	1
98.04	79.99	313.39	1
73.27	72.5	354.34	1
144.55	59.31	283.13	1
248.48	-53.92	357.31	1
107.16	64.31	446.1	1
91.54	57	348.57	1
84.11	79.92	299.53	1
197.4	-79.97	350.17	1
323.71	-70.86	248.07	1
23.76	-88.16	302.88	1
250.05	-55.43	267.53	1
87.66	71.16	400.6	1
329.53	-82.99	310.33	1
157.77	55.47	290.32	1
329.53	-82.99	359.28	1
257.12	-51.93	417.58	1
297.8	-74.14	307.51	1
233.82	-51.93	364.34	1
146.65	50.61	282.54	1
298.8	-75.88	353.62	1
146.01	79.95	236.73	1
6.96	-64.1	381.41	1
99.57	54.98	328.67	1
90.08	81.46	316.18	1
310.42	-59.02	291.72	1
262.74	-67.9	346.18	1
171.14	54.95	142.68	1
322.14	-61.31	328.6	1
329.48	-62.27	320.01	1
357.19	-64.16	343.58	1
91.82	59.55	315.76	1
167.08	63.21	305.91	1
295.84	-67.15	372.26	1
82.74	67.9	258.95	1
344.8	-75.36	180.97	1
153.68	57.46	-1	1
293.71	-78.6	360.53	1
180.71	57.72	339.15	1
164.13	49.91	385.81	1
325.86	-65.35	318.28	1
125.83	56.55	285.17	1
62.88	51.44	375.98	1
304.44	88.24	616.57	1
152.49	48.2	256.23	1
250.02	-39.69	379.21	1
221.82	-53.56	461.5	1
93.61	76.87	329.41	1
69.45	63.49	396.3	1
330.19	-66.28	265.07	1
133.44	46.83	267.57	1
86.63	46.76	312.34	1
337.8	-68.46	269.47	1
321.13	-70.31	245.39	1
91.06	67.75	295.99	1
133.11	47.77	244.46	1
91.55	68.82	278.63	1
82.65	72.32	265.88	1
169.22	54.43	467.41	1
253.52	-41.13	367.59	1
104.2	56.42	335.58	1
68.72	46.02	433.36	1
196.3	-80.94	406.25	1
165.53	55.82	415.51	1
110.59	63.62	383.24	1
327.37	-58.8	327.71	1
237.11	-47.24	335.54	1
353.57	-63.73	290.71	1
139.67	55.23	278.56	1
170.56	49.88	335.3	1
309	-58.35	263.17	1
154.93	47.87	278.87	1
187.5	52.39	390.06	1
117.34	68	330.26	1
117.34	68	330.9	1
155.1	56.82	295.05	1
176.27	50.41	305.74	1
103.26	55.49	247.79	1
357.77	-56.8	331.68	1
164.69	48.03	312.3	1
164.69	48.03	-1	1
311.06	-74.38	282.91	1
248.7	-48.19	462.04	1
72.33	77.07	323.78	1
100.83	60.19	439.85	1
251.24	-45.1	400.78	1
65.85	87.25	11.36	1
320.7	-58.77	264.33	1
68.77	44.07	443.51	1
262.79	-69.01	348.11	1
156.51	50.31	335.59	1
174.35	43.55	350.91	1
142.82	54.31	268.1	1
174.35	43.55	-1	1
164.33	46.96	326.37	1
79.63	80.51	320.58	1
293.46	-68.9	325.92	1
55.68	69.01	-1	1
314.02	87.22	-1	1
182.69	52.47	353.65	1
327.58	-61.82	359.32	1
258.37	-42.91	349.16	1
184.96	56.86	417.78	1
154.42	53.76	307.04	1
323.96	-60.84	338.76	1
98.76	54.02	388.28	1
111.51	82.09	364.34	1
336.18	-73.72	325.76	1
142.32	59.31	-1	1
354.81	-62.76	327.25	1
253.08	-54.47	408.93	1
301.65	-68.74	254.77	1
116.9	66.26	373.68	1
103.23	53.85	267.45	1
75.19	79.92	332.33	1
102.1	77.42	414.96	1
148.15	50.99	183.63	1
61.17	64.9	381.55	1
229.29	-51.38	749.64	1
74.44	65.5	274.33	1
327.99	-82.67	267.19	1
64.82	86.79	352.59	1
244.93	-73.84	250.66	1
350.44	-58.15	347.35	1
104.53	76.63	315.95	1
76.81	65.07	-1	1
146.01	50.25	269.82	1
82.38	45.11	370.7	1
249.96	-52.5	295.86	1
251.58	-54.96	348.55	1
126.59	59.55	234.7	1
316.38	-69.13	274.17	1
257.24	-43.48	408.65	1
314.09	-58.37	356.12	1
219.87	-51.43	386.3	1
96.35	76.17	415.8	1
114.58	70.03	296	1
88.22	51.14	322.29	1
327.43	-59.81	372.83	1
355.77	-63.85	308.52	1
56.1	68	333.18	1
94.82	84.77	306.93	1
138.69	52.68	306.64	1
68.81	42.12	634.27	1
270.82	-53.45	455.61	1
329.33	-61.27	306.76	1
346.4	-64.49	305.57	1
141.6	81.4	272.28	1
90.31	71.61	260.89	1
255.75	-40.05	352.36	1
328.81	-56.23	358.2	1
330.84	-59.69	316.09	1
93.17	44.21	326.47	1
326.26	-70.37	245.74	1
88.63	41.29	425.01	1
157.47	48.52	266.98	1
310.19	-67.17	341.71	1
331.77	-71.31	349.54	1
